Texto,Sentiment
"RT @McTrabajadorxs: Proponemos a lxs empleadxs de todas las empresas que sigan este camino y de ser necesario tomemos medidas conjuntas para que se respeten nuestros derechos @McDonalds_Ar @BurgerKingArg @MostazaSocial @StarbucksAr @garbarino y tantas otras empresas de servicios q nos estan robando ; No es solo #McEstafa. Tambien denuncian rebaja salarial las y los trabajadores de Burger King, Mostaza, Garbarino y otras empresas. Hay que organizarse como hacen @McTrabajadorxs y frenar estos abusos patronales!!",NEGATIVE
QT @McTrabajadorxs: RT @MariaChaves_: #McEstafa Solidaridad incondicional con la juventud trabajadora de nuestro pais. El gobierno @alferdez y el sindicato don… ; Nos sumamos al comunicado que sacaron lxs compañers @BurgerKingArg @McDonalds_Ar y las demas empresas de comidas rapidas con el mismo accionar contra sus empleadxs! #McEstafa https://t.co/XfrQ9EdllK,NEGATIVE
McDonald`s reducira el salario de sus trabajadores. Lo mismo hara Burger King. El gobierno tolera este abuso de empresas con ganancias millonarias en todo el mundo. #McEstafa,NEGATIVE
"RT @McTrabajadorxs: Necesitamos el apoyo de todxs para lograr mas difusion de nuestra situacion, muchas familias dependemos de las migajas que @McDonalds_Ar nos paga #McEstafa ; Las y los trabajadores de empresas de comidas rapidas reclaman porque les pagaron la mitad de su salario. Denuncian que, mientras les reducen mas del 50% sus bajos sueldos, multinacionales como McDonald's ganaron 6500 millones de dolares solo en 2019. Una verdadera #McEstafa",NEGATIVE
"#MardelPlata En medio de la cuarentena, Mc Donald´s y Burger King recortan salarios a 600 trabajadores https://t.co/oPNinh5sFZ",NEGATIVE
@McDonalds_Ar LADRONES,NEGATIVE
"¿Cuales son las trampas de la respuesta corporativa? 1. Los titulares de la camara son directivos de @McDonalds_Ar y Burguer King. 2. Otras empresas, como @Despegar, que redujo sus ventas 98%, les garantizo a trabajadores que mantendra sueldos por su solidez patrimonial.",NEGATIVE
Mc Donald's paga 50% menos a sus trabajadores porque cerraron los locales por la pandemia. Asi denuncian sus empleados. Desde la empresa dicen que es menos ¿que paso realmente?,NEGATIVE
RT @marianoemartin: Urgente: las empresas de comidas rapidas @McDonalds_Ar @BurgerKingArg y @StarbucksAr pagaron menos del 50% del salario de marzo a sus trabajadores. Fueron afectados unos 25 mil empleados de todo el pais.,NEGATIVE
#McEstafa: Por las denuncias de trabajadores de McDonald's Argentina https://t.co/9RHYDECGEp,NEGATIVE
"RT @musso_javier: #McEstafa la pobre empresita McDonald's no puede pagar salarios. Un abuso total de esta multinacional ajustando a sus trabajadores, muchos de los cuales han cobrado solo 3 mil pesos y hay depositos de $200!!! Todo el apoyo a los y las laburantes",NEGATIVE
"QT @NicolasdelCano: RT @EloMaria17: A pibes y pibas que les pagaron 2 combos. Si, como lees. Literalmente dos combos, mientras ellos ganaron 6millones de dolar… ; Las y los trabajadores de empresas de comidas rapidas reclaman porque les pagaron la mitad de su salario. Denuncian que, mientras les reducen mas del 50% sus bajos sueldos, multinacionales como McDonald's ganaron 6500 millones de dolares solo en 2019. Una verdadera #McEstafa",NEGATIVE
"RT @EzeFernandezPTS: Loco , dale, ni un peso van a tocar a estos sinverguenzas! que Mcdonalds les pague a sus empleados ya! #McEstafa ; Muchas trabajadoras me escriben denunciando que McDonald's les redujo el salario a la mitad!! Les sacan el pan de la boca a sus hijos mientras todos estos años amasaron fortunas superexplotando a miles de pibas y pibes. #McEstafa https://t.co/FJn4fgsALw",NEGATIVE
"QT @NicolasdelCano: RT @CandeGu_17: #McEstafa en cuarentena y siempre. Imaginate todos los sueldos que podria pagar la empresa del payaso feliz con la cantidad… ; Las y los trabajadores de empresas de comidas rapidas reclaman porque les pagaron la mitad de su salario. Denuncian que, mientras les reducen mas del 50% sus bajos sueldos, multinacionales como McDonald's ganaron 6500 millones de dolares solo en 2019. Una verdadera #McEstafa",NEGATIVE
"QT @NicolasdelCano: RT @castillaeduardo: #McEstafa avalada por los gobiernos provinciales y nacionales que no hacen nada ; Las y los trabajadores de empresas de comidas rapidas reclaman porque les pagaron la mitad de su salario. Denuncian que, mientras les reducen mas del 50% sus bajos sueldos, multinacionales como McDonald's ganaron 6500 millones de dolares solo en 2019. Una verdadera #McEstafa",NEGATIVE
"QT @NicolasdelCano: RT @Chinavercellino: Ninguna rebaja salarial. Estamos en emergencia, nuestras necesidades aumentan #MACESTAFA ; Las y los trabajadores de empresas de comidas rapidas reclaman porque les pagaron la mitad de su salario. Denuncian que, mientras les reducen mas del 50% sus bajos sueldos, multinacionales como McDonald's ganaron 6500 millones de dolares solo en 2019. Una verdadera #McEstafa",NEGATIVE
"QT @NicolasdelCano: Gente horrible ; Las y los trabajadores de empresas de comidas rapidas reclaman porque les pagaron la mitad de su salario. Denuncian que, mientras les reducen mas del 50% sus bajos sueldos, multinacionales como McDonald's ganaron 6500 millones de dolares solo en 2019. Una verdadera #McEstafa",NEGATIVE
Muchas trabajadoras me escriben denunciando que McDonald's les redujo el salario a la mitad!! Les sacan el pan de la boca a sus hijos mientras todos estos años amasaron fortunas superexplotando a miles de pibas y pibes. #McEstafa https://t.co/FJn4fgsALw,NEGATIVE
"RT @NicolasdelCano: Las y los trabajadores de empresas de comidas rapidas reclaman porque les pagaron la mitad de su salario. Denuncian que, mientras les reducen mas del 50% sus bajos sueldos, multinacionales como McDonald's ganaron 6500 millones de dolares solo en 2019. Una verdadera #McEstafa",NEGATIVE
"Las y los trabajadores de empresas de comidas rapidas reclaman porque les pagaron la mitad de su salario. Denuncian que, mientras les reducen mas del 50% sus bajos sueldos, multinacionales como McDonald's ganaron 6500 millones de dolares solo en 2019. Una verdadera #McEstafa",NEGATIVE
"Mc Donald´s, Burger King y Starbucks recortan salarios de trabajadores y ejecutan suspensiones en plena pandemia https://t.co/qQjbv4cZmr",NEGATIVE
"RT @micaa_gutierrez: Mc Donald's, empresa MULTINACIONAL no quiere pagarnos lo que corresponde, solo un proporcional sin presentismo, lo que es ilegal. Como tenemos un contrato de confidencialidad se piensan que nos van a callar, pero no",NEGATIVE
RT @izquierdadiario: ⚠️ McDonald's y Burger King pagaron menos de la mitad de los salarios. #McEstafa https://t.co/T8TKhZgk5d,NEGATIVE
@cosentinoteatro @McDonalds_Ar Aprendieron de Indalo,NEGATIVE
RT @marianoemartin: Urgente: las empresas de comidas rapidas @McDonalds_Ar @BurgerKingArg y @StarbucksAr pagaron menos del 50% del salario de marzo a sus trabajadores. Fueron afectados unos 25 mil empleados de todo el pais.,NEGATIVE
"RT @micaa_gutierrez: Mc Donald's, empresa MULTINACIONAL no quiere pagarnos lo que corresponde, solo un proporcional sin presentismo, lo que es ilegal. Como tenemos un contrato de confidencialidad se piensan que nos van a callar, pero no",NEGATIVE
"QT @marianoemartin: McDonals, BurgerKing y Starbucks amasan fortunas con la superexplotacion de sus laburantes Ahora a mas de 25 mil trabajadoras y trabajadores les rebajaron el salario a la mitad!! Como van sostener a sus familias? Tienen que garantizar el pago del 100% del sueldo YA.!! ; Urgente: las empresas de comidas rapidas @McDonalds_Ar @BurgerKingArg y @StarbucksAr pagaron menos del 50% del salario de marzo a sus trabajadores. Fueron afectados unos 25 mil empleados de todo el pais.",NEGATIVE
RT @marianoemartin: Urgente: las empresas de comidas rapidas @McDonalds_Ar @BurgerKingArg y @StarbucksAr pagaron menos del 50% del salario de marzo a sus trabajadores. Fueron afectados unos 25 mil empleados de todo el pais.,NEGATIVE
RT @Fi0ri_: la bananita dolca le gusta a los asesinos seriales nomas no?,NEGATIVE
RT @Andreswatsonok: #COVID19 Reporte diario Casos confirmados: 9 Casos descartados: 55 Fallecidos: 2 Lamentamos informar el segundo deceso de un varelense contagiado de Coronavirus: Se trata del paciente de riesgo de 51 años que se encontraba internado en una clinica de Quilmes. https://t.co/PhcMeisUcJ,NEUTRAL
Corona Game: un juego para tomar conciencia https://t.co/8lL6svOJqu https://t.co/usB1rcehDy,NEUTRAL
"QT @ludistas: El lobby empresarial para levantar la cuarentena es brutal. ; Hoy: Danica cerro su planta para no reincorporar despedidos. McDonals, Starbucks y Burguer confirman que pagaran solo el 50% de los salarios. Danone implemento compulsivamente un modelo laboral que rebaja salarios. Y Techint confirma los 1500 despidos en sus constructoras Paliza",NEGATIVE
QT @franchudivito: Mi cuerpito debe ser el deposito de Terrabusi!!! ; Dato# la Rhodesia es vegana y la Tita tiene una innecesaria grasa animal que va a tu cuerpito https://t.co/UFWuUG1fCT,NEGATIVE
@merysantosok Si sos la de la foto te compro terrabusi!!!,NEUTRAL
Las cajas de Bagley y Terrabusi “Fresh Pack” de aproximadamente 1 kg. https://t.co/feDsZw8R7b,NEUTRAL
"@alfajoresmdp @losalfajores Es cierto. Pero de todas formas eso no explica que otras marcas con la misma distribucion e incluso mayor antigüedad y prestigio, como Terrabusi, tengan menos exito. Hay algo en las propiedades del Bon o Bon (no excluyo su marketing) que evidentemente influye.",NEUTRAL
RT @solmasini: comer el surtido terrabusi conmigo es un gran negocio porque me gustan las que nadie come la boca de dama? placer culinario y la que tiene membrillo arriba todo duro deberia ser llamada barrilete cosmico de la dulzura,POSITIVE
"QT @ludistas: Mas alla de que esten prohibidos los despidos, el empleo y los salarios van a verse afectados. ; Hoy: Danica cerro su planta para no reincorporar despedidos. McDonals, Starbucks y Burguer confirman que pagaran solo el 50% de los salarios. Danone implemento compulsivamente un modelo laboral que rebaja salarios. Y Techint confirma los 1500 despidos en sus constructoras Paliza",NEGATIVE
"RT @nicolasnuniez: Nos sumamos al tuitazo #PandemiaSonLosEmpresarios para denunciar a las patronales que estan descargando brutalmente la crisis del coronavirus sobre sus trabajadorxs. El gobierno de @alferdez en los hechos esta avalando los descuentos. ¡Se tiene que acabar este maltrato laboral! ; Nos acoplamos al reclamo de trabajadorxs de @BurgerKingArg @MostazaSocial @StarbucksAr @McDonalds_Ar Hoy a las 18 hs tuitazo con la consigna #PandemiaSonLosEmpresarios Unidad de lxs trabajadorxs! Difundan por favor, rt para que sea masivo como ayer y hacernos escuchar! https://t.co/o8McuD2NcR",NEGATIVE
"QT @JuvIs_Cba: RT @nicolasnuniez: #PandemiaSonLosEmpresarios ; ⚠️Mc Estafa⚠️ En medio de la crisis del coronavirus, la multinacional McDonald's le pago entre $2000 y $2500 a sus empleadxs, ademas quito beneficios como el presentismo. Durante 2019 tuvieron ganancias por 6500 millones de dolares en el mundo. [ Abrimxs hillo ] https://t.co/VNVpBeE9WI",NEGATIVE
"RT @JuvIs_Cba: Lxs jovenes somos lxs mas precarizadxs. Sometidxs a sueldos de miseria, contratos basura y trabajos en negro. Laburamos para las multinacionales negreras de Rappi, Glovo, Mc Donald's, entre otras. https://t.co/VNJjNLJHkP",NEGATIVE
"RT @JuvIs_Cba: ⚠️Mc Estafa⚠️ En medio de la crisis del coronavirus, la multinacional McDonald's le pago entre $2000 y $2500 a sus empleadxs, ademas quito beneficios como el presentismo. Durante 2019 tuvieron ganancias por 6500 millones de dolares en el mundo. [ Abrimxs hillo ] https://t.co/VNVpBeE9WI",NEGATIVE
"Empresas como Ford, Adidas, HP, Coca-Cola, Unilever y Starbucks ya se han unido al boicot publicitario contra Facebook. https://t.co/wHtzSh5py5",NEUTRAL
"Boicot contra Facebook: Ford, Adidas y HP se suman a Unilever y Coca Cola y dejan de anunciar https://t.co/TF8R3uqtcJ",NEUTRAL
"David Cruz, vocero de LULAC, hablo con LPO sobre el boicot que lanzaron para detener el discurso de odio en redes. Coca-Cola, Unilever y 90 marcas mas se sumaron. https://t.co/ADA9Y5QeGK",NEUTRAL
"Por que gigantes como Starbucks, Coca-Cola, Unilever e Diageo suspenderam publicidade nas redes sociais https://t.co/DNAGTrYaaF https://t.co/RJmQooco1Y",NEUTRAL
"Starbucks se suma a Coca-Cola, Unilever y Diageo en su boicot publicitario contra Facebook por no frenar el discurso del odio. No veo como podra hacerlo. ¿Las empresas argentinas tomaran alguna decision?",NEUTRAL
"COCA-COLA, UNILEVER Y MAS Historico boicot de empresas a redes sociales, cuyo futuro esta bajo amenaza https://t.co/vFAlL8EU5A https://t.co/znnNuO7ZfA",NEUTRAL
"RT @Ecos365: 📊 El boicot publicitario contra Facebook se volvera global, dicen sus organizadores: Unilever, Coca-Cola y mas de un centenar de empresas retiraron sus publicidades de la red social. La compañia de Mark Zuckerberg anuncio que toma medidas… https://t.co/LwzO46U0ze | @Ecos365",NEUTRAL
"RT @Figueroa_Reyes: @emilianomensor Si sabia. Y esta bien. Lo mismo hicieron Unilever y otro gigante mas. Hay que ordenar las metricas de estos muchachos quienes, ademas, si no le pones guita a los post de las cuentas corporativas, te lo esconden. Delirante",NEUTRAL
Unilever suspendio la publicidad en Facebook y Twitter por fomentar el discurso del odio https://t.co/WSbB8EC4aQ,NEUTRAL
"Unilever, The North Face, Coca-Cola, Levis y Honda son algunos de los grandes anunciantes que hacen boicot contra Facebook acusando a Zuckerberg de no moderar el discurso de odio en plena campaña electoral en EEUU. Publicidad y politica #StopHateForProfit https://t.co/119LQAcesw",NEUTRAL
RT @TNTecno: Unilever suspendio la publicidad en Facebook y Twitter por fomentar el discurso del odio https://t.co/B3Gdd8t2YR,NEUTRAL
"RT @Diario26Oficial: Por la “atmosfera polarizada” en EEUU, Unilever suspendio su publicidad en Facebook y Twitter https://t.co/MJa2gHILKN https://t.co/OKdgiYMU5b",NEUTRAL
"RT @sarafischer: 🚨 Unilever, one of the biggest advertisers in US,says won't buy ads on FB, Twitter in 2020 - 33rd-biggest advertiser on FB in June, spending over $2m - Its biggest rival P&G, spent $21m in that time. P&G still hasn't announced boycott Full story @Axios: https://t.co/b9zFGWyxp5",NEUTRAL
"in light of Unilever news, TWTR is off >7% and $FB is off a little more",NEUTRAL
"RT @KurtWagner8: Unilever, which has an annual advertising budget of almost $8 billion, is pulling all U.S. ads from FB, Instagram and Twitter for the rest of 2020... Part of the reason FB stock is down more than 7% today https://t.co/Pmsbrmjc2a",NEUTRAL
Ben & Jerry's es propiedad del conglomerado Unilever. https://t.co/JIIHgCnOaE,NEUTRAL
Impulsa @UnileverPrensa medidas de apoyo a las Pymes vinculadas con su cadena de valor. https://t.co/hZP0Sg1x3u,POSITIVE
"Laura Barnator, gerente general de Unilever Argentina, estuvo presente en la cuarta jornada de #M30. Con ella conversamos sobre cuales fueron los desafios que planteo la #pandemia y de que se trata el proyecto de sustentabilidad en el que la empresa trabaja hace varios años: https://t.co/HPRvywM6p0",NEUTRAL
#EmpresasEnAccion @UnileverPrensa | Las tres claves para afrontar la emergencia https://t.co/Jf4BYvC1ul,NEUTRAL
"RT @AperturaCom: Con nueva CEO, Unilever vuelve a hacer foco en la Argentina https://t.co/CGvrP883rx",NEUTRAL
"QT @LucianoCohan: RT @LucianoCohan: Imaginate que sos, no se, Unilever Estas a un pañal de pasarte del limite que hace que factures mas que el año pasado. S… ; Como viene insistiendo @lucasllach, el programa ATP de ayudas a empresas tiene serios problemas de diseño Hay empresas que empezaron en mayo y junio a recuperar ventas pero prefieren no vender - o solo hacerlo con margenes mas altos - para no perder el beneficio del gobierno",NEUTRAL
"En plena pandemia, Unilever ofrece oportunidades laborales para jovenes universitarios https://t.co/Q1fZdTNs2z https://t.co/uN7dU4Hzc8",POSITIVE
"📈 #TFNEconomia Sinergia en plena pandemia. Laura Barnator, gerente general de Unilever en Argentina, le conto a @vporce como surgio el acuerdo para emplear trabajadores de General Motors durante el aislamiento. https://t.co/HM4wJcGQzw",POSITIVE
"📈 #TFNEconomia El mercado en #Cuarentena 🗣️ “Es un momento de mucho cambio en muy poco tiempo” Laura Barnator gerente general de Unilever en Argentina, en una charla con @vporce sobre los nuevos desafios de la economia en #Pandemia. https://t.co/FLwaPoonxi",POSITIVE
"📈 #TFNEconomia @vporce hablo con Laura Barnator, gerente general de Unilever en Argentina, sobre la venta y la rentabilidad de los precios cuidados en tiempos de coronavirus. https://t.co/zinQVqNuO6",NEUTRAL
Unilever designo gerente general para Argentina https://t.co/yh7fQbpMeb https://t.co/J2KV3vC0Xu,NEUTRAL
"RT @Ecos365: 📊 El acuerdo entre GM y Unilever lo vimos como una posibilidad de potenciarnos: La gerente de Relaciones Laborales de General Motors, Alejandra Trucco, explica una experiencia que es mirada con atencion por numerosas empresas https://t.co/CA6B9pcex6 | @Ecos365",NEUTRAL
"QT @lacapital: La planta de Unilever (jabones, lavandinas) de Gobernador Galvez necesita contratar temporalmente personal capacitado para atender al pico de produccion. A 15 kms, la planta de General Motors esta parada y sus calificados trabajadores parados. Final feliz. ; Inedito acuerdo entre empresas que transitan realidades muy diferentes por la cuarentena decretada para contener la pandemia https://t.co/XFCEpATtuj",POSITIVE
"RT @Ecos365: 📊 Unilever realiza inversiones en la planta de Villa Gobernador Galvez: Cumple un rol clave como productora de articulos de primera necesidad e invierte en su planta de productos de tipo antibacterial, que vieron potenciada su demanda a raiz… https://t.co/Y2LmRJDdNI | @Ecos365",POSITIVE
Colaboracion entre empresas que estan de los dos lados de la cuarentena. Unilever toma de forma temporal a empleados suspendidos de General Motors https://t.co/FKdevOUHpB,POSITIVE
