Texto	Sentiment
RT @Quilmes_Cerveza: Falta cada vez menos para Agrupación Airbaque @AIRBAGoficial @gastonsardelli @guidoAirbag en el #QuilmesRock2020 con una presentación de otro planeta #AirbagEnElQuilmesRock Miralo en vivo por nuestro canal https://t.co/w6pS8aKVYU ¡No te lo pierdas! https://t.co/Rnk3XsUgRe	NEUTRAL
Si! Es el momento de Fernando Ruiz Díaz en el #QuilmesRock2020 Te invitamos a que pases por nuestro directo en Youtube https://t.co/I90s8RqODx @popartmusicarg https://t.co/6c65AHzhLv	NEUTRAL
#QuilmesRock 2020: #MarilinaBertoldi debuta en el festival con la presentación de Remis ?? Miralo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
Atención: Ya suena @MarilinaBrtoldi en el #QuilmesRock Miralo ya en vivo por nuestro canal https://t.co/w6pS8aKVYU https://t.co/CTfWlxQ6o9	NEUTRAL
RT @tnLaViola: #QuilmesRock2020 Día 2 : Suena @bandadeturistas con su versión de Química de @babasonicos ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
Ya llega @bersuit_oficial al #QuilmesRock ¡No te lo pierdas! Miralo en vivo en nuestro canal https://t.co/w6pS8aKVYU @popartmusicarg https://t.co/PtAMCNiyKk	NEUTRAL
Falta cada vez menos para Agrupación Airbaque @AIRBAGoficial @gastonsardelli @guidoAirbag en el #QuilmesRock2020 con una presentación de otro planeta #AirbagEnElQuilmesRock Miralo en vivo por nuestro canal https://t.co/w6pS8aKVYU ¡No te lo pierdas! https://t.co/Rnk3XsUgRe	NEUTRAL
#QuilmesRock2020 Día 2 : Suena @bandadeturistas con su versión de Química de @babasonicos ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
RT @duendevalens: #QuilmesRock Muy bueno!! Que se repita pronto!! Grande @BebeMusicTW Saludos dsd Formosa. https://t.co/4lRdb7eV8Y	NEUTRAL
En minutos los @superatones en el #QuilmesRock. En vivo por nuestro canal: https://t.co/w6pS8aKVYU @popartmusicarg https://t.co/stIgswaiH7	NEUTRAL
RT @tnLaViola: #QuilmesRock día 2: @AIRBAGoficial toca su versión del Himno Nacional Argentino ?? Seguilo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
No te podés perder a @Florianfc en esta edición solidaria del #QuilmesRock Te esperamos en el siguiente link: https://t.co/I90s8RqODx @popartmusicarg https://t.co/crSFptO5dO	NEUTRAL
RT @Quilmes_Cerveza: Ahora suenan @Somospotra con @JulianaGattas en esta edición solidaria del #QuilmesRock20 No te lo pierdas! Sumate al directo en nuestro canal de youtube https://t.co/I90s8RqODx @popartmusicarg https://t.co/8MMIPcaQLG	NEUTRAL
@silvinademare @popartmusicarg @BebeMusicTW @Quilmes_Cerveza ??????????	POSITIVE
Entrá ya a nuestro canal: https://t.co/w6pS8aKVYU que llega @plandlmariposa al #QuilmesRock @popartmusicarg https://t.co/Coy96z0qBY	NEUTRAL
Como me pone el himno lpm!! Hay mas locuras!! . . . @AIRBAGoficial @Quilmes_Cerveza #QuilmesRock20	NEUTRAL
#QuilmesRock día 2: @AIRBAGoficial toca su versión del Himno Nacional Argentino ?? Seguilo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
"RT @tnLaViola: #QuilmesRock 2020: el recuerdo del reencuentro de #Sumo, en el segundo día de este regreso histórico ?? Miralo en https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
"#QuilmesRock 2020: el recuerdo del reencuentro de #Sumo, en el segundo día de este regreso histórico ?? Miralo en https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
RT @jcsoqueira: Gracias @BebeMusicTW por este hermoso recuerdo! Seguí rompiéndola #QueSeaRock #QuilmesRock https://t.co/V1PeVn0ekp	NEUTRAL
RT @tnLaViola: #QuilmesRock día 2: @CharlyAlberti habla en vivo con @BebeMusicTW ??Fue emocionante volver a tocar con @ZetaBosiobyZeta #SodaStereo ?? Miralo en https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
RT @tnLaViola: #QuilmesRock 2020: suena #GustavoCerati con Un millón de años luz en el recuerdo de su paso por la edición 2003 ?? Seguilo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
RT @tnLaViola: #QuilmesRock día 2: @CharlyAlberti habla en vivo con @BebeMusicTW ??Fue emocionante volver a tocar con @ZetaBosiobyZeta #SodaStereo ?? Miralo en https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
#QuilmesRock día 2: @CharlyAlberti habla en vivo con @BebeMusicTW ??Fue emocionante volver a tocar con @ZetaBosiobyZeta #SodaStereo ?? Miralo en https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
#QuilmesRock 2020: suena #GustavoCerati con Un millón de años luz en el recuerdo de su paso por la edición 2003 ?? Seguilo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
"RT @tnLaViola: Ahora en el #QuilmesRock: homenaje a #LuisAlbertoSpinetta ?? @ZoeGotusso y Santiago Motorizado tocan Final, de Almendra ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
QT @elcheche86: ¿Tenés entradas de ediciones anteriores del #QuilmesRock? Comentá con una foto y lo que más te acordás de ese Quilmes. ; @Quilmes_Cerveza #QuilmesRock20 Recuerdo del reci de @foofighters en river! Hermosa lluvia!!! https://t.co/W5dPjWnlFU	NEUTRAL
"Ahora en el #QuilmesRock: homenaje a #LuisAlbertoSpinetta ?? @ZoeGotusso y Santiago Motorizado tocan Final, de Almendra ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
"RT @tnLaViola: #QuilmesRock día 2: el recuerdo de #LuisAlbertoSpinetta en un archivo de lujo y el homenaje de #Valdes con su versión de Su amor, allí ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
"RT @tnLaViola: #QuilmesRock 2020: volvió el histórico festival argentino, esta vez en formato online y con objetivo solidario ??@babasonicos muestra cómo hace música desde su centro de operaciones ?? Miralo en https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
"#QuilmesRock día 2: el recuerdo de #LuisAlbertoSpinetta en un archivo de lujo y el homenaje de #Valdes con su versión de Su amor, allí ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
Ya llega @valdesmusica al #QuilmesRock con un cover de Luis Alberto Spinetta Miralo en vivo por nuestro canal: https://t.co/w6pS8aKVYU https://t.co/NfFGnsaT68	NEUTRAL
"#QuilmesRock 2020: volvió el histórico festival argentino, esta vez en formato online y con objetivo solidario ??@babasonicos muestra cómo hace música desde su centro de operaciones ?? Miralo en https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
Atentos que se viene @mamitapeyote en el #QuilmesRock Los esperamos en nuestro canal de Youtube https://t.co/I90s8RqODx https://t.co/5ntmk2V0HR	NEUTRAL
RT @tnLaViola: #QuilmesRock día 2: @babasonicos se suma desde la intimidad de su estudio ??Seguilo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
Continuamos en esta edición solidaria del #QuilmesRock Es el turno de @lbcoficialok y ¡OJO! Porque se vienen invitados sorpresa… ¿A quien les gustaría ver en este #QuilmesRock20? Prendete al directo https://t.co/I90s8RqODx https://t.co/OYDPJVf8Xk	NEUTRAL
RT @Maurici60736865: Q grande @JuanchiBaleiron siempre presente cantando sin cadenas junto a @BebeMusicTW vamos arriba #QuilmesRock2020 https://t.co/FtBXTu07xo	NEUTRAL
RT @tnLaViola: Ahora en el #QuilmesRock: @JuanchiBaleiron charla junto a @BebeMusicTW en el estudio ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
Muy pronto María Ezquiaga de Rosal en el #QuilmesRock Miralo en vivo por nuestro canal: https://t.co/w6pS8aKVYU https://t.co/d0S1aaLfkR	NEUTRAL
#QuilmesRock día 2: @babasonicos se suma desde la intimidad de su estudio ??Seguilo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
"RT @tnLaViola: Ahora en el #QuilmesRock: Manu Martínez, la hija de Ciro, presenta de Fotos del ayer, uno de los hits de su álbum debut ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
"Ahora en el #QuilmesRock: Manu Martínez, la hija de Ciro, presenta de Fotos del ayer, uno de los hits de su álbum debut ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
RT @tnLaViola: #QuilmesRock día 2: homenaje a #CharlyGarcía ??suena @SilvestreyLN con su versión de Promesas sobre el bidet ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
Ya suena Manu Martínez en la vuelta del #QuilmesRock Vení a disfrutar de la música a nuestro canal https://t.co/I90s8RqODx https://t.co/EhYZnZnqg2	NEUTRAL
"QT @Quilmes_Cerveza: @ciroylospersas y tus banderas. https://t.co/QddzRlNzxi ; Sacá las banderas, que vuelve el #QuilmesRock Respondé este tuit con una foto de tu bandera de recital, así @ciroylospersas la lee durante la transmisión del Quilmes Rock. https://t.co/Vquczzm9xX"	NEUTRAL
#QuilmesRock día 2: homenaje a #CharlyGarcía ??suena @SilvestreyLN con su versión de Promesas sobre el bidet ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
"Ya estamos en vivo en el segundo día del #QuilmesRock ?? Suena @JuanchiBaleiron en directo desde el estudio, se viene @AIRBAGoficial @mirandaenvivo @babasonicos y mucho más, seguilo en vivo acá ?? . . @Quilmes_Cerveza https://t.co/NbZOwkdctz"	NEUTRAL
RT @tnLaViola: El día 2 del #QuilmesRock arrancó muy arriba: suena @KAPANGASOK en el recuerdo de su paso por la edición 2004 ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
El día 2 del #QuilmesRock arrancó muy arriba: suena @KAPANGASOK en el recuerdo de su paso por la edición 2004 ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
RT @tnLaViola: EN VIVO | Segunda fecha del #QuilmesRock con los artistas más importantes del país /Contenido patrocinado por @Quilmes_Cerveza/ https://t.co/PKUXXiItvN	NEUTRAL
RT @tnLaViola: Ahora en el #QuilmesRock: @JuanchiBaleiron charla junto a @BebeMusicTW en el estudio ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
Ahora en el #QuilmesRock: @JuanchiBaleiron charla junto a @BebeMusicTW en el estudio ?? Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
"No te lo podés perder! Se viene un especial de @LosPericosOK en esta edición solidaria del #QuilmesRock Además, una entrevista imperdible con @JuanchiBaleiron ¿Qué le preguntarías? Ingresá al link del directo https://t.co/I90s8RqODx https://t.co/ufrMQOdEam"	NEUTRAL
¡Hoy Ciro y Los Persas en el #QuilmesRock20 ! @Quilmes_Cerveza Miralo en https://t.co/lrQmXVtoEC https://t.co/2jd2MwbPb4	NEUTRAL
EN VIVO | Segunda fecha del #QuilmesRock con los artistas más importantes del país /Contenido patrocinado por @Quilmes_Cerveza/ https://t.co/PKUXXiItvN	NEUTRAL
RT @Quilmes_Cerveza: Comenzamos el segundo día del #QuilmesRock20 bien arriba con @LOSCALIGARIS junto a @LADecadentes Cuando los escuchás ¿Cual es el primer tema que se te viene a la cabeza? En vivo por nuestro canal de Youtube https://t.co/I90s8RqODx https://t.co/nkq20vLQeW	NEUTRAL
"RT @OsbaldoRM10: @LOSCALIGARIS @LADecadentes @Quilmes_Cerveza @PopArtDiscosOK @popartdiscosmx Que enorme interpretación, la rompieron, saludos desde ????"	NEUTRAL
RT @tnLaViola: Ya arrancó el día 2 del #QuilmesRock: suenan @LOSCALIGARIS con @LADecadentes en una colaboración especial para la ocasión ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
RT @tnLaViola: Ya arrancó el día 2 del #QuilmesRock: suenan @LOSCALIGARIS con @LADecadentes en una colaboración especial para la ocasión ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
Ahora en vivo el #QuilmesRock por el canal 605 de Flow. Imperdible! Míralo acá ?? https://t.co/l9Ag7xo92p https://t.co/aK1E22tzmr	NEUTRAL
"Hola! Les comparto, una vez más, las bandas que tocan hoy en el #QuilmesRock por el canal 605 de @flowmusicxp partir de las 18hs https://t.co/j5qZMs8xyB"	NEUTRAL
Ya arrancó el día 2 del #QuilmesRock: suenan @LOSCALIGARIS con @LADecadentes en una colaboración especial para la ocasión ??Miralo en vivo por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R	NEUTRAL
AHORA EN VIVO || Sorpresa junto a nuestros amigos @LADecadentes en el #QuilmesRock20 https://t.co/BUYVK2nKJJ @Quilmes_Cerveza @PopArtDiscosOK @popartdiscosmx	NEUTRAL
"¡Empezó el #QuilmesRock! Ya estamos en vivo por nuestro canal: https://t.co/MecjVrH8JI No te olvides, hasta el 18/5 podés donar a las familias y a los trabajadores de la música que más lo necesitan en https://t.co/E6GdwRcoVE"	NEUTRAL
¡Ya no falta nada! En solo una hora estamos de vuelta. Mirá el #QuilmesRock en vivo a las 18:00 por nuestro canal https://t.co/MecjVrH8JI ¡No te lo pierdas!	NEUTRAL
EN UNA HORA || Vamos a estar presentes en el #QuilmesRock20 Se viene sorpresa junto a nuestros amigos @LADecadentes https://t.co/BUYVK2nKJJ @Quilmes_Cerveza @PopArtDiscosOK @popartdiscosmx	NEUTRAL
Hoy @FlowContenidos #QuilmesRock https://t.co/KG1LLZFguR	NEUTRAL
HOY nos vemos en #quilmesrock20 @Quilmes_Cerveza ?? ??Miralo por el canal de Quilmes en https://t.co/BcKH7LSlTG ???? Para más información sobre las donaciones: https://t.co/yd7NyPtegl https://t.co/AobpZFLYYM	NEUTRAL
HOY nos vemos en #quilmesrock20 @Quilmes_Cerveza ?? ??Miralo por el canal de Quilmes en https://t.co/BcKH7LSlTG ???? Para más información sobre las donaciones: https://t.co/yd7NyPtegl	NEUTRAL
Line up 20hs #QuilmesRock https://t.co/4lGu3CPMwX	NEUTRAL
Line up 19hs #QuilmesRock https://t.co/tFFylH9cZg	NEUTRAL
Line up #QuilmesRock https://t.co/runXu6Hyvp	NEUTRAL
Line up hoy #QuilmesRock https://t.co/3D59JJGuQq	NEUTRAL
¡Llega la segunda fecha del #QuilmesRock a partir de las 18hs en el canal de YouTube de @Quilmes_Cerveza ! Podés ayudar a la Asociación Conciencia cuando quieras con el código QR en este Tweet o en la pantalla durante la transmisión. https://t.co/aL3yno05qR	NEUTRAL
¡Estamos a solo 2 horas de la vuelta del #QuilmesRock! Miralo en vivo a las 18:00 por nuestro canal https://t.co/MecjVrH8JI ¡No te lo pierdas!	NEUTRAL
"Hoy voy a tocar en el Quilmes Rock entre las 8 y las 9 de la noche! desde casa para uds, abrazos y espero la pasemos bien! @Quilmes_Cerveza"	NEUTRAL
¡Estamos a solo 3 horas de la vuelta del #QuilmesRock! Miralo en vivo a las 18:00 por nuestro canal https://t.co/MecjVrH8JI ¡No te lo pierdas!	NEUTRAL
Gran Plan para hoy a las 18hs!! Ver en vivo el #QuilmesRock x @FlowContenidos en el canal 605!! Imperdible!!! @flowmusicxp https://t.co/qGpbeZgnRX	NEUTRAL
"Quilmes Rock 20, La música por la gente. @Quilmes_Cerveza #QuilmesRock20 Hoy a partir de las 18hs miralo en: https://t.co/lrQmXVtoEC Para colaborar o informarte sobre las donaciones: https://t.co/ZjEuM5i9a2 https://t.co/FbXlAtsm6R"	NEUTRAL
"No te pierdas a @sole_pastorutti y a los Socios del Rock hoy, 18 hs en el #QuilmesRock por nuestro canal de Youtube y por Flow (605)."	NEUTRAL
"Se viene un #QuilmesRock de otro planeta con @AIRBAGoficial @guidoAirbag @gastonsardelli Hoy, 18 hs en nuestro canal de Youtube y en Flow (605)."	NEUTRAL
"No te pierdas a @sole_pastorutti y a los Socios del Rock hoy, 18 hs en el #QuilmesRock por https://t.co/MecjVrH8JI y Flow (605) Y no te olvides, hasta el 18/5 podés donar a las familias y a los trabajadores de la música que más lo necesitan en https://t.co/E6GdwRcoVE"	NEUTRAL
"Se viene un #QuilmesRock de otro planeta con @AIRBAGoficial @guidoAirbag @gastonsardelli Hoy, 18 hs x https://t.co/MecjVrH8JI y Flow (605) Y no te olvides, hasta el 18/5 podés donar a las familias y a los trabajadores de la música que más lo necesitan en https://t.co/E6GdwRcoVE"	NEUTRAL
"Quilmes Rock - Airbag No te pierdas a @sole_pastorutti y a los Socios del Rock hoy, 18 hs en el #QuilmesRock por nuestro canal de Youtube y por Flow (605). https://t.co/vTmuTZqxNe"	NEUTRAL
¡El #QuilmesRock vuelve en streaming y solidario! Más de 50 artistas junto a la #AsociaciónConciencia dirán presente para el regreso de este clásico. Sábado 9 y domingo 10 y se podrá ver en el canal de @YouTube de @Quilmes_Cerveza.¡Conduce @BebeMusicTW! #LaMúsicaPorLaGente ? https://t.co/uBOptmDFbB	NEUTRAL
"?????? ¡Viví toda la fiesta del #QuilmesRock en @youTube! ?? ???? El rock nacional te espera para vivir otro día a pura música y solidaridad, con la conducción de @bebemusictw. ¡Miralo en vivo por el canal de @Quilmes_Cerveza! ???? https://t.co/mljFA5omq4 https://t.co/C3M6n7OosG"	NEUTRAL
RT @trytri_trini: @FabianaCantilo #QuilmesRock una genia increíble Gracias ????????	NEUTRAL
RT @benditolulo: Esperando a la #1 @FabianaCantilo #QuilmesRock	NEUTRAL
RT @_Bibi_Gonzalez_: La fabi @FabianaCantilo en #QuilmesRock ?	NEUTRAL
RT @mar_floresta: #QuilmesRock Homenaje @cerati ?????? por la Gran @FabianaCantilo	NEUTRAL
RT @flor_goro: Fabi geniaa ???? @FabianaCantilo #QuilmesRock	NEUTRAL
RT @Val922AC: Hermosa Fabi!! ???????? @FabianaCantilo @Quilmes_Cerveza	NEUTRAL
RT @Quilmes_Cerveza: Empezamos con los homenajes en #QuilmesRock20 Un bloque dedicado a Gustavo Cerati Ya pasaron @FabianaCantilo y @Originallimon Ahora hablamos con uno de sus compañeros en el #QuilmesRock 2003 @FrescoOficial ¿Qué tema es el que más extrañás? Abrimos hilo https://t.co/xEowfwJcXX	NEUTRAL
RT @LauOliva1: @Quilmes_Cerveza @FabianaCantilo @Originallimon @FrescoOficial Aguante Cerati??? cosas imposibles	NEUTRAL
RT @pfbUN: @Quilmes_Cerveza @FabianaCantilo @Originallimon @FrescoOficial Excelente el homenaje a Charly y recuerdos de Cerati!	NEUTRAL
"RT @Hijadelrigor_V: Me quedo con el ?? explotado con este tema precioso de @laspelotasweb en cuarentena. Personalmente tiene un significado muy especial para mi... la luz siempre atraviesa el bosque, después es solo un recuerdo, después solo pasará #QuilmesRock @Quilmes_Cerveza @BebeMusicTW https://t.co/gXVnSDjYai"	NEUTRAL
RT @LaCalacaRadio: Desde Badía & Compañia que no mirábamos un programa Omnibus tan entretenido ??. Buenísimo el #QuilmesRock20 Felicitaciones @popartmusicarg @Quilmes_Cerveza @BebeMusicTW @fernandezbitar @VelazquezAye @YTrautman ¡Se pasaron! https://t.co/po6Ut5Xmjq	NEUTRAL
Seguí el #QuilmesRock en vivo https://t.co/dtyr99T4Vy https://t.co/O1bjeBlSlB	NEUTRAL
RT @tnLaViola: Ahora en el #QuilmesRock: @Leiva_Oficial canta con @estelares el clásico Ella dijo ??Miralo por https://t.co/oI6WDsZqA4 ?? https://t.co/VQ6DRi7n3R	NEUTRAL
"RT @tnLaViola: #QuilmesRock: @Vicentico_ cierra el día 1 de este regreso histórico con Solo un momento??Mañana mucho más, en vivo desde las 18 hs por https://t.co/oI6WDsZqA4 https://t.co/VQ6DRi7n3R"	NEUTRAL
"RT @TanoNieto: Felicitaciones @BebeMusicTW , @VelazquezAye , @fernandezbitar , @YTrautman Excelente transmisión de #QuilmesRock20 . Me encanto todo! Mañana desde las 18hs prendido. @popartmusicarg @Quilmes_Cerveza"	NEUTRAL
